Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.189873417721519,-0.38465038264461693,-1.0,-1.0,0.4439159401173387,-1.0,0.38118051845829237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.31645569620253156,0.4298090384386175,0.29272372417234216,-1.0,-1.0,-1.0,0.4197331738527341,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2911392405063291,-0.7102824304755853,-0.3154514630024463,-0.45505497126441197,-0.2685470822285979,0.3707501470421666,0.31363034693773617,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.44303797468354433,-1.0,-1.0,-0.015312908878616804,-0.24446295258768158,0.321043881955672,0.285017134263297,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7974683544303798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.4177215189873418,0.5470165091065362,0.37939823940247286,-1.0,-0.8616088449879872,-1.0,0.5171617726933855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,0.4846741196501019,-1.0,-0.270420583399818,-0.24446295258768158,-1.0,0.3654442655653667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.06329113924050622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.3924050632911392,-0.1909691192030346,-1.0,-0.4905470142953362,-0.013370288877458503,0.461506245437862,0.40685802602866517,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7721518987341771,-0.296278776647921,-1.0,-1.0,0.30011054302438844,-0.061720191195029916,0.2755466619768592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5189873417721519,-1.0,-1.0,-0.619325655453848,0.3235936946266791,-1.0,0.2650813047454863,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1898734177215189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.5189873417721519,0.18202904566168598,-0.22208349087867885,0.5145088212597908,-0.07464746905468156,-1.0,0.41670795720086384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.06329113924050622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.6708860759493671,-1.0,-0.5963320666755103,-1.0,0.41154443654598993,-1.0,0.34893695038886774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.49367088607594933,0.7248177019764053,-0.21177363941423843,0.6114487292735078,-0.6786656890936953,-0.7785099892122169,0.6543053773056613,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.2911392405063291,-1.0,0.6366071348542308,-1.0,-0.7806552088744709,-0.27753070257468304,0.6087783282569594,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.620253164556962,0.22953819255562014,0.04075141575387109,-0.25079509588414395,-1.0,-0.04691656031443692,0.25321079861192275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.36708860759493667,0.047157890771564404,-1.0,0.12029303331278496,0.31688869136775244,-1.0,0.3306863616225646,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.26582278481012656,-0.6255454734896567,0.24146891395430736,-1.0,-1.0,-1.0,0.22078168251909025,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5189873417721518,-1.0,0.5805637199268283,-1.0,0.7180460584692534,-0.5165629810276651,0.7337350465684782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,-1.0,0.5793987227546435,-0.13226218770878317,0.5131183407165005,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.06329113924050633,0.12908961033074395,-1.0,-0.25713760857903223,-0.2685470822285979,0.2596610268715758,0.27625580354258283,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.31645569620253156,-1.0,0.5713069845613423,0.002484706189877839,-0.21110956333010122,-0.4063749077027098,0.5533148576647133,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.03797468354430378,0.44899562736199816,-1.0,-1.0,-1.0,-1.0,0.32179241863050323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.26582278481012656,-1.0,-0.26540084045943624,0.3900031047976056,-1.0,-1.0,0.25872178674943225,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.44303797468354433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,0.41373057747655984,-0.031261914915910016,-1.0,0.29744751488910315,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.11392405063291133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.189873417721519,-1.0,0.3096353933068554,-0.06375549293234017,0.2143529161626705,0.2334628224828259,0.43127107483016314,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.06329113924050633,-0.38465038264461693,0.06310885861654891,-1.0,0.25204192773426026,-1.0,0.2707504172839674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.26582278481012656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.4177215189873418,-0.7704042582518641,0.7116136690997048,-1.0,-0.36548174383843235,-1.0,0.681612198094498,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.2405063291139241,-1.0,0.2546242303993327,-1.0,-0.3080442249399358,0.7605753098341552,0.6843781917229097,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.49367088607594933,-1.0,-0.7867338209790253,0.20461381177476712,0.3745306713522576,-1.0,0.36216498630153615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.620253164556962,0.7232882551576634,-1.0,-0.0013434766045952173,0.09173228980824888,-1.0,0.5885227217346978,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.03797468354430378,-0.6636483178693894,0.6879674688773831,-1.0,0.6394737467592797,0.06616167847277632,0.7531389677178715,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.49367088607594933,-1.0,-1.0,-1.0,0.4741354713666235,-0.8602553620751245,0.4076887056483811,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5949367088607596,-0.012037163643763504,-1.0,-0.221645565548108,-0.1301559272165851,0.22897246100387525,0.2408361162931747,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5189873417721519,-0.11512657050089148,-1.0,-1.0,0.31358851320541414,-1.0,0.2714775917362522,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.21518987341772156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.139240506329114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.08860759493670889,-0.02540161897517723,0.14742300650283569,0.1886434110893218,0.34507744494102055,-0.46794256496556785,0.4061431226742702,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7974683544303798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.4683544303797469,0.3519895420428898,-1.0,-1.0,-1.0,-0.7785099892122169,0.23389244116125418,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.11392405063291144,0.3895516693023382,-1.0,0.1079568912413078,-1.0,-1.0,0.3081212548288894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.2911392405063291,-1.0,-1.0,0.20166295327009975,-0.017695141726769226,0.17397785507378538,0.2643292695647548,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4430379746835442,0.5541567072569453,-1.0,0.46909264078438295,-1.0,-0.3281979270406924,0.5083598349267144,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.26582278481012667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.9240506329113924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.012658227848101333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.26582278481012667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.08860759493670889,-0.48068668872744935,-1.0,0.5230249933566138,-0.2685470822285979,-1.0,0.3736871257170573,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.4683544303797469,-0.8551412152377926,0.14742300650283569,-1.0,-1.0,0.20231064842101465,0.2640779304761438,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.189873417721519,-1.0,-0.009997395989453817,-1.0,0.7663731313485054,-0.20730897443030571,0.6923634554960834,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,-1.0,0.13812909051300326,0.2577017413238789,0.27672710334034045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3417721518987342,-0.1824378509765714,0.2368779476436571,-1.0,-1.0,-0.14060581545527262,0.24998862605774574,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7215189873417722,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.44303797468354433,-1.0,-0.8654440222251701,0.19099972060540016,-1.0,0.4530192768420176,0.4089867901325954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.012658227848101333,-1.0,-0.06902559201819192,-1.0,0.5858130642415835,0.16231381418236346,0.5417745764945188,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.012658227848101333,0.3077714916105583,-0.687570694869583,-0.15250684402123993,-0.14892939309994802,-0.0008611775303971614,0.27196083830957996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.4177215189873418,-1.0,0.3036119932727128,-1.0,0.2391815695987436,0.47170408904859773,0.5131183407165005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3924050632911392,-1.0,0.23918700238390134,-1.0,-1.0,0.48244672911211683,0.46300566302056945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3924050632911392,0.5148434859379913,-1.0,-0.42465199542280296,-0.7806552088744709,0.02817844089879551,0.4047052226752319,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.08860759493670889,0.30372906285986634,0.059004620288070075,-1.0,-1.0,0.003353796117658847,0.2944686937979426,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.26582278481012656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.1392405063291139,-1.0,-0.24450722700311545,0.6219790508316227,-0.7232176899759744,-0.6076872028904432,0.46059866442444464,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5189873417721519,0.1445099643721517,-0.8654440222251701,-0.28458972591597387,0.06567274669392442,-0.03479907452996045,0.21759895966419496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.03797468354430378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.11392405063291133,-0.06668303489978522,0.2162405826317031,-0.398060034713992,-0.21894022317537787,-0.2562890853177435,0.25321079861192275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.16455696202531644,0.2657894258686748,-0.2938599821371666,-1.0,-1.0,0.278982731473459,0.32290402919167094,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.36708860759493667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3924050632911391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.1392405063291139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.49367088607594933,-1.0,0.31636088957069597,-0.619325655453848,-0.34950071834211405,0.249258260505149,0.38118051845829237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3924050632911392,-1.0,0.2206194880413752,-1.0,-0.6422640538624581,0.06616167847277632,0.25949622520548155,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5696202531645569,-1.0,-1.0,-1.0,0.34999014843665144,-1.0,0.289030770321669,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.9746835443037974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.5443037974683544,0.38406612995655687,-1.0,-1.0,-1.0,-1.0,0.2625628973018235,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.08860759493670889,-1.0,-0.22927406261980054,-0.5331811885673919,-1.0,0.6801098948842632,0.5914354074088559,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5443037974683544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.8987341772151899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.7468354430379747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3417721518987342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.21518987341772156,-1.0,0.05225182666193051,-1.0,0.14012234733163842,0.6766894001562909,0.6085307429350209,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.139240506329114,-0.7704042582518641,0.1309620279080752,0.21740781423484545,-0.16655756244782238,-1.0,0.25214278085446273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.08860759493670889,-1.0,-0.5176218654293654,-1.0,-0.41212440500723446,0.3652824520427418,0.2972362786668288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8987341772151899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.31645569620253167,1.0,0.41810681875285494,-1.0,-0.8616088449879872,-1.0,0.8432622055306722,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3417721518987342,0.4780445922175438,-0.5963320666755103,-1.0,-0.5848265349639614,-1.0,0.3505416793177798,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.189873417721519,0.5035441368410873,0.17116225578268285,-1.0,0.298023005513679,-0.15840639051791483,0.48981937029553424,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,-1.0,-0.6222536135015577,-1.0,0.7889619666228314,-1.0,0.7083274646766249,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.2911392405063291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.06329113924050622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.16455696202531644,-1.0,0.5937231788437896,-1.0,0.49022146608813055,-0.8602553620751245,0.639135272953276,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2911392405063291,-1.0,0.5911188854788365,-1.0,-0.3080442249399358,0.6311588531189467,0.6857325131683916,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.06329113924050622,-0.7102824304755853,0.4917951720927405,-1.0,0.8553921304868612,0.5825721255682696,0.8406651124910969,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5443037974683544,-1.0,-1.0,-1.0,-0.8616088449879872,0.3546128251052456,0.2811472803002071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5949367088607596,-1.0,0.40875289167091,-0.7054701223403039,-0.3347045997837631,0.05463803375424603,0.41050958085552947,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6708860759493671,-0.15505464089648102,0.4447608148512918,-0.41094024468060797,-1.0,-0.35927607543759066,0.429061028499063,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3417721518987342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.8987341772151899,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5443037974683544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.012658227848101333,-0.7704042582518641,-0.029924953165758494,-1.0,0.4846493025839991,0.4204912380083521,0.5258302319889274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.08860759493670889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.3417721518987342,-0.8551412152377926,0.6405873558624096,-0.30779003243456393,0.265186754903574,-0.46794256496556785,0.6342554601630834,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.012658227848101333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5189873417721518,0.08641856110671231,-1.0,0.2807583907560669,0.41256050099352404,-1.0,0.4263961728198056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.1392405063291139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.2405063291139241,-0.5408085165037282,0.2858850162974633,-1.0,-1.0,0.31726995512985945,0.3874710937551995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.2911392405063291,-1.0,0.6446907266060211,0.5879575716390255,-0.8616088449879872,0.11155628337839407,0.68206195512079,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.44303797468354433,-0.4205648609511705,-0.03659651153780541,-1.0,-0.25375096367024685,0.25048633879662074,0.24671105528094617,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.189873417721519,-0.07905274254848893,-1.0,0.5335622799645419,-1.0,-1.0,0.38707571026519116,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6455696202531646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.3924050632911392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.2911392405063291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.4177215189873418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.3924050632911392,0.6383593279000066,-1.0,-0.12315564456996997,-1.0,-1.0,0.49905844528648013,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5443037974683544,-1.0,-0.7867338209790253,0.5557288284321189,-1.0,-1.0,0.39621997414766574,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.21518987341772156,0.374978304675712,-0.8654440222251701,-0.1098726697491843,-1.0,-0.3510459981847396,0.27672710334034045,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.4683544303797469,0.5844812245922857,-0.11194227429085435,-1.0,-0.19991095170540252,-0.2513108349509553,0.46300566302056945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5443037974683544,0.5750024702705785,-1.0,0.1822290855166342,-1.0,-1.0,0.4614936926932989,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.49367088607594933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.5696202531645569,-0.7102824304755853,-0.13987547893092322,0.4517349682332663,-1.0,-0.8602553620751245,0.3197374772423094,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.139240506329114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.3924050632911392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.3417721518987342,-1.0,0.6459050127287955,-1.0,0.3755498478024055,0.5378789351078814,0.7096196181710952,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.08860759493670889,0.5826625390134221,-0.4389116641832207,0.37868607716759684,-1.0,-1.0,0.5004465229845894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3417721518987342,-1.0,0.5416590869222453,0.4584945541903809,-1.0,-0.0973290672530388,0.5741935429221083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.44303797468354433,-0.296278776647921,0.17301547503028059,-0.23283016877370677,0.7373112575777252,-0.7205107241502491,0.6737113937413488,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.36708860759493667,-1.0,0.6377466810182202,-1.0,0.5688722366134016,0.5241794771695414,0.7382418279936898,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.240506329113924,-1.0,0.5414518747603989,0.4847470618483889,-0.0597129406238629,0.4178396141280425,0.6287653321217941,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.44303797468354433,-1.0,-1.0,0.04683641929791582,0.29981365637780444,-1.0,0.2764915990842052,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.620253164556962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.6962025316455696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.31645569620253167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.5443037974683544,-1.0,0.09998511844544766,-0.23865131090769598,-1.0,0.22530674372451998,0.2643292695647548,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.16455696202531644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.9746835443037974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.49367088607594933,-0.8551412152377926,0.28793653596543245,-1.0,-0.3828541075996944,-1.0,0.27026408877763064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.189873417721519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.6708860759493671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.5443037974683544,0.37264322954041407,-0.5020837155287093,-1.0,-0.11535980865823414,-1.0,0.2760197159940232,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
